"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"HajjConsent","Consent.provision.data.meaning","Consent.provision.data.meaning","","","",1,1,"","","Y","code {[]} {[]}
","instance | related | dependents | authoredby","How the resource reference is interpreted when testing consent restrictions.","","","","","","","","","",,"required","How a resource reference is interpreted when testing consent restrictions.","http://hl7.org/fhir/ValueSet/consent-data-meaning|4.0.1","",,,,"Consent.provision.data.meaning",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.data.reference","Consent.provision.data.reference","","","",1,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Resource]]}
","The actual data reference","A reference to a specific resource that defines which resources are covered by this consent.","","","","","","","","","",,,,,"",,,,"Consent.provision.data.reference",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.data:iData","Consent.provision.data","iData","","",0,*,"","","Y","BackboneElement {[]} {[]}
","Data controlled by this rule","The resources controlled by this rule if specific resources are referenced.","","","","all data","","","","","",,,,,"",,,,"Consent.provision.data",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.data:iData.id","Consent.provision.data.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"HajjConsent","Consent.provision.data:iData.extension","Consent.provision.data.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HajjConsent","Consent.provision.data:iData.modifierExtension","Consent.provision.data.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HajjConsent","Consent.provision.data:iData.meaning","Consent.provision.data.meaning","","","",1,1,"","","Y","code {[]} {[]}
","instance | related | dependents | authoredby","How the resource reference is interpreted when testing consent restrictions.","","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""instance""/>","","","",,"required","How a resource reference is interpreted when testing consent restrictions.","http://hl7.org/fhir/ValueSet/consent-data-meaning|4.0.1","",,,,"Consent.provision.data.meaning",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.data:iData.reference","Consent.provision.data.reference","","","",1,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Resource]]}
","The actual data reference","A reference to a specific resource that defines which resources are covered by this consent.","","","","","","","","","",,,,,"",,,,"Consent.provision.data.reference",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.data:rData","Consent.provision.data","rData","","",0,*,"","","Y","BackboneElement {[]} {[]}
","Data controlled by this rule","The resources controlled by this rule if specific resources are referenced.","","","","all data","","","","","",,,,,"",,,,"Consent.provision.data",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.data:rData.id","Consent.provision.data.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"HajjConsent","Consent.provision.data:rData.extension","Consent.provision.data.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HajjConsent","Consent.provision.data:rData.modifierExtension","Consent.provision.data.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HajjConsent","Consent.provision.data:rData.meaning","Consent.provision.data.meaning","","","",1,1,"","","Y","code {[]} {[]}
","instance | related | dependents | authoredby","How the resource reference is interpreted when testing consent restrictions.","","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""related""/>","","","",,"required","How a resource reference is interpreted when testing consent restrictions.","http://hl7.org/fhir/ValueSet/consent-data-meaning|4.0.1","",,,,"Consent.provision.data.meaning",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.data:rData.reference","Consent.provision.data.reference","","","",1,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Encounter], CanonicalType[http://hl7.org/fhir/StructureDefinition/CarePlan], CanonicalType[http://hl7.org/fhir/StructureDefinition/EpisodeOfCare]]}
","The actual data reference","A reference to a specific resource that defines which resources are covered by this consent.","","","","","","","","","",,,,,"",,,,"Consent.provision.data.reference",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.data:aData","Consent.provision.data","aData","","",0,*,"","","Y","BackboneElement {[]} {[]}
","Data controlled by this rule","The resources controlled by this rule if specific resources are referenced.","","","","all data","","","","","",,,,,"",,,,"Consent.provision.data",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.data:aData.id","Consent.provision.data.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"HajjConsent","Consent.provision.data:aData.extension","Consent.provision.data.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HajjConsent","Consent.provision.data:aData.modifierExtension","Consent.provision.data.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HajjConsent","Consent.provision.data:aData.meaning","Consent.provision.data.meaning","","","",1,1,"","","Y","code {[]} {[]}
","instance | related | dependents | authoredby","How the resource reference is interpreted when testing consent restrictions.","","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""authoredby""/>","","","",,"required","How a resource reference is interpreted when testing consent restrictions.","http://hl7.org/fhir/ValueSet/consent-data-meaning|4.0.1","",,,,"Consent.provision.data.meaning",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.data:aData.reference","Consent.provision.data.reference","","","",1,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole], CanonicalType[http://hl7.org/fhir/StructureDefinition/Organization], CanonicalType[http://hl7.org/fhir/StructureDefinition/Device], CanonicalType[http://hl7.org/fhir/StructureDefinition/Group], CanonicalType[http://hl7.org/fhir/StructureDefinition/CareTeam], CanonicalType[http://hl7.org/fhir/StructureDefinition/Patient], CanonicalType[http://hl7.org/fhir/StructureDefinition/RelatedPerson]]}
","The actual data reference","A reference to a specific resource that defines which resources are covered by this consent.","","","","","","","","","",,,,,"",,,,"Consent.provision.data.reference",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.provision","Consent.provision.provision","","","",0,*,"Y","","","BackboneElement {[]} {[]}
","Nested Exception Rules","Rules which provide exceptions to the base rule or subrules.","","","","","","","","","",,,,,"",,,,"Consent.provision.provision",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.provision.id","Consent.provision.provision.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"HajjConsent","Consent.provision.provision.extension","Consent.provision.provision.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HajjConsent","Consent.provision.provision.modifierExtension","Consent.provision.provision.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HajjConsent","Consent.provision.provision.type","Consent.provision.provision.type","","","",0,1,"","","Y","code {[]} {[]}
","deny | permit","Action  to take - permit or deny - when the rule conditions are met.  Not permitted in root rule, required in all nested rules.","","","","","","","","","",,"required","How a rule statement is applied, such as adding additional consent or removing consent.","http://hl7.org/fhir/ValueSet/consent-provision-type|4.0.1","",,,,"Consent.provision.type",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.provision.period","Consent.provision.provision.period","","","",0,1,"","","Y","Period {[]} {[]}
","Timeframe for this rule","The timeframe in this rule is valid.","","","","","","","","","",,,,,"",,,,"Consent.provision.period",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.provision.actor","Consent.provision.provision.actor","","","",0,*,"","","","BackboneElement {[]} {[]}
","Who|what controlled by this rule (or group, by role)","Who or what is controlled by this rule. Use group to identify a set of actors by some property they share (e.g. 'admitting officers').","","","","There is no specific actor associated with the exception","","","","","",,,,,"",,,,"Consent.provision.actor",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.provision.actor.id","Consent.provision.provision.actor.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"HajjConsent","Consent.provision.provision.actor.extension","Consent.provision.provision.actor.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HajjConsent","Consent.provision.provision.actor.modifierExtension","Consent.provision.provision.actor.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HajjConsent","Consent.provision.provision.actor.role","Consent.provision.provision.actor.role","","","",1,1,"","","","CodeableConcept {[]} {[]}
","How the actor is involved","How the individual is involved in the resources content that is described in the exception.","","","","","","","","","",,"extensible","How an actor is involved in the consent considerations.","http://hl7.org/fhir/ValueSet/security-role-type","",,,,"Consent.provision.actor.role",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.provision.actor.reference","Consent.provision.provision.actor.reference","","","",1,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Device], CanonicalType[http://hl7.org/fhir/StructureDefinition/Group], CanonicalType[http://hl7.org/fhir/StructureDefinition/CareTeam], CanonicalType[http://hl7.org/fhir/StructureDefinition/Organization], CanonicalType[http://hl7.org/fhir/StructureDefinition/Patient], CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/RelatedPerson], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole]]}
","Resource for the actor (or group, by role)","The resource that identifies the actor. To identify actors by type, use group to identify a set of actors by some property they share (e.g. 'admitting officers').","","","","","","","","","",,,,,"",,,,"Consent.provision.actor.reference",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.provision.action","Consent.provision.provision.action","","","",0,*,"","","Y","CodeableConcept {[]} {[]}
","Actions controlled by this rule","Actions controlled by this Rule.","Note that this is the direct action (not the grounds for the action covered in the purpose element). At present, the only action in the understood and tested scope of this resource is 'read'.","","","all actions","","","","","",,"example","Detailed codes for the consent action.","http://hl7.org/fhir/ValueSet/consent-action","",,,,"Consent.provision.action",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.provision.securityLabel","Consent.provision.provision.securityLabel","","","",0,*,"","","Y","Coding {[]} {[]}
","Security Labels that define affected resources","A security label, comprised of 0..* security label fields (Privacy tags), which define which resources are controlled by this exception.","If the consent specifies a security label of ""R"" then it applies to all resources that are labeled ""R"" or lower. E.g. for Confidentiality, it's a high water mark. For other kinds of security labels, subsumption logic applies. When the purpose of use tag is on the data, access request purpose of use shall not conflict.","","","","","","","","",,"extensible","Security Labels from the Healthcare Privacy and Security Classification System.","http://hl7.org/fhir/ValueSet/security-labels","",,,,"Consent.provision.securityLabel",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.provision.purpose","Consent.provision.provision.purpose","","","",0,*,"Y","","Y","Coding {[]} {[]}
","Context of activities covered by this rule","The context of the activities a user is taking - why the user is accessing the data - that are controlled by this rule.","When the purpose of use tag is on the data, access request purpose of use shall not conflict.","","","","","","","","",,"extensible","What purposes of use are controlled by this exception. If more than one label is specified, operations must have all the specified labels.","http://terminology.hl7.org/ValueSet/v3-PurposeOfUse","",,,,"Consent.provision.purpose",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.provision.class","Consent.provision.provision.class","","","",0,*,"","","Y","Coding {[]} {[]}
","e.g. Resource Type, Profile, CDA, etc.","The class of information covered by this rule. The type can be a FHIR resource type, a profile on a type, or a CDA document, or some other type that indicates what sort of information the consent relates to.","Multiple types are or'ed together. The intention of the contentType element is that the codes refer to profiles or document types defined in a standard or an implementation guide somewhere.","","","","","","","","",,"extensible","The class (type) of information a consent rule covers.","http://hl7.org/fhir/ValueSet/consent-content-class","",,,,"Consent.provision.class",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.provision.code","Consent.provision.provision.code","","","",0,*,"","","Y","CodeableConcept {[]} {[]}
","e.g. LOINC or SNOMED CT code, etc. in the content","If this code is found in an instance, then the rule applies.","Typical use of this is a Document code with class = CDA.","","","","","","","","",,"example","If this code is found in an instance, then the exception applies.","http://hl7.org/fhir/ValueSet/consent-content-code","",,,,"Consent.provision.code",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.provision.dataPeriod","Consent.provision.provision.dataPeriod","","","",0,1,"Y","","Y","Period {[]} {[]}
","Timeframe for data controlled by this rule","Clinical or Operational Relevant period of time that bounds the data controlled by this rule.","This has a different sense to the Consent.period - that is when the consent agreement holds. This is the time period of the data that is controlled by the agreement.","","","","","","","","",,,,,"",,,,"Consent.provision.dataPeriod",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.provision.data","Consent.provision.provision.data","","","",0,*,"Y","","Y","BackboneElement {[]} {[]}
","Data controlled by this rule","The resources controlled by this rule if specific resources are referenced.","","","","all data","","","","","",,,,,"","value:meaning}
","",,"closed","Consent.provision.data",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.provision.data.id","Consent.provision.provision.data.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"HajjConsent","Consent.provision.provision.data.extension","Consent.provision.provision.data.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HajjConsent","Consent.provision.provision.data.modifierExtension","Consent.provision.provision.data.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"HajjConsent","Consent.provision.provision.data.meaning","Consent.provision.provision.data.meaning","","","",1,1,"","","Y","code {[]} {[]}
","instance | related | dependents | authoredby","How the resource reference is interpreted when testing consent restrictions.","","","","","","","","","",,"required","How a resource reference is interpreted when testing consent restrictions.","http://hl7.org/fhir/ValueSet/consent-data-meaning|4.0.1","",,,,"Consent.provision.data.meaning",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.provision.data.reference","Consent.provision.provision.data.reference","","","",1,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Resource]]}
","The actual data reference","A reference to a specific resource that defines which resources are covered by this consent.","","","","","","","","","",,,,,"",,,,"Consent.provision.data.reference",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.provision.data:iDataP","Consent.provision.provision.data","iDataP","","",0,1,"","","Y","BackboneElement {[]} {[]}
","Data controlled by this rule","The resources controlled by this rule if specific resources are referenced.","","","","all data","","","","","",,,,,"",,,,"Consent.provision.data",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"HajjConsent","Consent.provision.provision.data:iDataP.id","Consent.provision.provision.data.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
