URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://smart.who.int/hiv/ValueSet/HIV.B.DE115,1.0.0,active,,HIVBDE115,HIV status ValueSet,"Value set of HIV status reported after applying the national HIV testing algorithm. No single HIV test can provide an HIV-positive diagnosis.",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE120,1.0.0,active,,HIVBDE120,Site where positive HIV test confirmed ValueSet,"Value set of name or identifier of health facility where HIV test was confirmed",,
http://smart.who.int/hiv/ValueSet/HIV.B.DE121,1.0.0,active,,HIVBDE121,Probable route of transmission ValueSet,"Value set of probable route(s) of transmission of HIV to client",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE132,1.0.0,active,,HIVBDE132,Partner HIV test result ValueSet,"Value set of the HIV test result of the client's partner",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE136,1.0.0,active,,HIVBDE136,Partner HIV status (confirmed) ValueSet,"Value set of the HIV status of a sexual or drug-injecting partner of the client, based on a confirmed test result",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE142,1.0.0,active,,HIVBDE142,Counselling provided ValueSet,"Value set of whether counselling was provided to a client during the visit",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE149,1.0.0,active,,HIVBDE149,Prevention services offered and referrals ValueSet,"Value set of offer or refer to prevention services",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE15,1.0.0,active,,HIVBDE15,Testing entry point ValueSet,"Value set of whether testing is happening in the community or at a facility",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE158,1.0.0,active,,HIVBDE158,Sexual and reproductive health integrated services ValueSet,"Value set of offer or refer to sexual and reproductive health services",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE165,1.0.0,active,,HIVBDE165,Offer other clinical services ValueSet,"Value set of other clinical services offered or referrals given to the client",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE172,1.0.0,active,,HIVBDE172,Other support services ValueSet,"Value set of offer or refer for other support services",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE179,1.0.0,active,,HIVBDE179,Intimate partner violence enquiry results ValueSet,"Value set of result of medical inquiry for intimate partner violence",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE18,1.0.0,active,,HIVBDE18,Entry point for community-level testing ValueSet,"Value set of specific point in the community where testing is happening",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE191,1.0.0,active,,HIVBDE191,Type of follow-up appointment ValueSet,"Value set of type of follow-up appointment for testing services",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE201,1.0.0,active,,HIVBDE201,Adverse event severity ValueSet,"Value set of severity of the adverse event associated with voluntary medical male circumcision (VMMC) procedure",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE204,1.0.0,active,,HIVBDE204,Timing of adverse event ValueSet,"Value set of when the adverse event associated with VMMC procedure occurred",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE207,1.0.0,active,,HIVBDE207,Type of adverse VMMC event ValueSet,"Value set of type of adverse event associated with voluntary medical male circumcision (VMMC) procedure",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE22,1.0.0,active,,HIVBDE22,Entry point for facility-level testing ValueSet,"Value set of specific point where testing is happening at a facility",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE226,1.0.0,active,,HIVBDE226,Syndrome/STI diagnosed ValueSet,"Value set of syndrome or STI for which client is diagnosed",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE237,1.0.0,active,,HIVBDE237,STI tested for ValueSet,"Value set of sTI for which the client was tested",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE250,1.0.0,active,,HIVBDE250,Syphilis test result ValueSet,"Value set of result from syphilis test",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE256,1.0.0,active,,HIVBDE256,Gonorrhoea test result ValueSet,"Value set of result from Gonorrhoea test",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE261,1.0.0,active,,HIVBDE261,Type of specimen ValueSet,"Value set of type of specimen to be collected",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE269,1.0.0,active,,HIVBDE269,Syphilis test type ValueSet,"Value set of type of diagnostic test used for syphilis (treponema pallidum)",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE276,1.0.0,active,,HIVBDE276,Neisseria gonorrhoeae test type ValueSet,"Value set of type of diagnostic test used for Neisseria gonorrhoeae",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE284,1.0.0,active,,HIVBDE284,Chlamydia trachomatis test type ValueSet,"Value set of type of diagnostic test used for Chlamydia trachomatis",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE293,1.0.0,active,,HIVBDE293,Trichomonas vaginalis test type ValueSet,"Value set of type of diagnostic test used for Trichomonas vaginalis",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE301,1.0.0,active,,HIVBDE301,Herpes simplex virus (HSV) test type ValueSet,"Value set of type of diagnostic test used for herpes simplex virus (HSV)",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE306,1.0.0,active,,HIVBDE306,Mycoplasma genitalium test type ValueSet,"Value set of type of diagnostic test used for Mycoplasma genitalium",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE312,1.0.0,active,,HIVBDE312,STI test result ValueSet,"Value set of result from STI test",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE317,1.0.0,active,,HIVBDE317,Confirmatory syphilis test type ValueSet,"Value set of type of test ued for confirmatory syphilis test",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE325,1.0.0,active,,HIVBDE325,Confirmatory STI test result ValueSet,"Value set of result from confirmatory STI test",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE33,1.0.0,active,,HIVBDE33,Partner HIV status (reported) ValueSet,"Value set of the HIV status of the client's partner.",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE37,1.0.0,active,,HIVBDE37,Partner is from a key population ValueSet,"Value set of client's partner is a member of a key population, that has an increased risk of HIV",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE44,1.0.0,active,,HIVBDE44,HIV self-test result ValueSet,"Value set of results from the reported HIV self-test",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE5,1.0.0,active,,HIVBDE5,Referred through partner services ValueSet,"Value set of client reported coming to the facility after receiving a provider-assisted referral or patient referral from a contact or partner",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE50,1.0.0,active,,HIVBDE50,Key population member type ValueSet,"Value set of the type of key population that the client is included in",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE61,1.0.0,active,,HIVBDE61,HIV exposure type ValueSet,"Value set of ways in which the client was exposed to HIV",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE66,1.0.0,active,,HIVBDE66,HIV diagnosing facility ValueSet,"Value set of the facility where the client received an HIV-positive diagnosis",,
http://smart.who.int/hiv/ValueSet/HIV.B.DE68,1.0.0,active,,HIVBDE68,HIV serotype ValueSet,"Value set of the client's HIV serotype",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE74,1.0.0,active,,HIVBDE74,Type of contact elicited ValueSet,"Value set of client's relationship to the contact identified for voluntary partner services or family services",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE8,1.0.0,active,,HIVBDE8,Type of contact or partner for partner services ValueSet,"Value set of client's relationship to the person that referred the client for partner services or family services",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE81,1.0.0,active,,HIVBDE81,HIV test type ValueSet,"Value set of type of HIV test",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE88,1.0.0,active,,HIVBDE88,Assay number in testing strategy ValueSet,"Value set of the number of the assay (test kit) in the HIV testing strategy",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE94,1.0.0,active,,HIVBDE94,Test result of HIV assay 1 ValueSet,"Value set of the result of the first HIV assay in the testing strategy",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.B.DE98,1.0.0,active,,HIVBDE98,Test result of HIV assay 2 ValueSet,"Value set of the result of the second HIV assay in the testing strategy",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE1,1.0.0,active,,HIVCDE1,Reason for PrEP visit ValueSet,"Value set of client's reason for the prevention visit",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE101,1.0.0,active,,HIVCDE101,Alternative third PEP drug ValueSet,"Value set of alternative third drug for PEP",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE107,1.0.0,active,,HIVCDE107,Sex factor for estimating creatinine clearance ValueSet,"Value set of value used for gender for calculating creatinine clearance if required. For transgender populations, the sex at birth is used in the Cockcroft-Gault equation if the person is not using hormone therapy; among transgender populations using hormone therapy for more than three months, the current gender can be used.",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE11,1.0.0,active,,HIVCDE11,PrEP dosing type ValueSet,"Value set of way in which pre-exposure prophylaxis (PrEP) is taken (daily or event-driven)",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE112,1.0.0,active,,HIVCDE112,Contraindications to PrEP usage ValueSet,"Value set of listing of contraindications to pre-exposure prophylaxis (PrEP)",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE122,1.0.0,active,,HIVCDE122,PrEP regimen prescribed ValueSet,"Value set of HIV pre-exposure prophylaxis (PrEP) regimen prescribed",,
http://smart.who.int/hiv/ValueSet/HIV.C.DE125,1.0.0,active,,HIVCDE125,Type of follow-up appointment ValueSet,"Value set of type of follow-up appointment for testing services",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE131,1.0.0,active,,HIVCDE131,Prevention services offered and referrals ValueSet,"Value set of offer or refer to prevention services",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE138,1.0.0,active,,HIVCDE138,Condom type ValueSet,"Value set of type of condom provided to client",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE143,1.0.0,active,,HIVCDE143,HIV self-test distributed for use by ValueSet,"Value set of whom the client plans to give the HIV self-test kit (self, sexual partner, social contact, etc.)",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE149,1.0.0,active,,HIVCDE149,Sexual and reproductive health integrated services ValueSet,"Value set of offer or refer to sexual and reproductive health services",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE157,1.0.0,active,,HIVCDE157,Offer other clinical services ValueSet,"Value set of other clinical services offered or referrals given to the client",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE164,1.0.0,active,,HIVCDE164,Other support services ValueSet,"Value set of offer or refer for other support services",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE17,1.0.0,active,,HIVCDE17,Current PrEP regimen ValueSet,"Value set of HIV pre-exposure prophylaxis (PrEP) regimen",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE24,1.0.0,active,,HIVCDE24,Experience with PrEP ValueSet,"Value set of the client's experience in taking PrEP",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE31,1.0.0,active,,HIVCDE31,PEP history ValueSet,"Value set of the client's history in taking post-exposure prophylaxis (PEP) for HIV prevention",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE36,1.0.0,active,,HIVCDE36,Signs of substantial risk of HIV infection ValueSet,"Value set of signs the client is at a substantial risk of HIV infection",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE41,1.0.0,active,,HIVCDE41,Pregnancy intention in serodiscordant partnerships ValueSet,"Value set of client's intention or desire in the next year to either become pregnant or prevent a future pregnancy (in serodiscordant partnerships)",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE46,1.0.0,active,,HIVCDE46,Acute HIV infection symptoms ValueSet,"Value set of symptoms that could suggest an acute HIV infection",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE55,1.0.0,active,,HIVCDE55,Sex partner's HIV treatment status ValueSet,"Value set of treatment adherence of client's sex partner for partners that are HIV-positive",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE63,1.0.0,active,,HIVCDE63,Screenings and diagnostics for PrEP users ValueSet,"Value set of listing of tests for clients on or starting pre-exposure prophylaxis (PrEP) that may be recommended or should be considered",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE75,1.0.0,active,,HIVCDE75,Medications prescribed ValueSet,"Value set of medications the client was prescribed",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE80,1.0.0,active,,HIVCDE80,PrEP product prescribed ValueSet,"Value set of prEP product that the client was prescribed",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE91,1.0.0,active,,HIVCDE91,Preferred PEP backbone regimen ValueSet,"Value set of preferred backbone regimen for PEP",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE95,1.0.0,active,,HIVCDE95,Alternative PEP backbone regimen ValueSet,"Value set of alternative backbone regimen for PEP",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.C.DE99,1.0.0,active,,HIVCDE99,Preferred third PEP drug ValueSet,"Value set of preferred third drug for PEP",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.Config.DE12,1.0.0,active,,HIVConfigDE12,HIV burden of the setting ValueSet,"Value set of HIV burden of the setting (high or low) based on the national HIV prevalence or where the HIV prevalence and/or incidence in a geographical setting is higher than national prevalence and, therefore, needs priority in the HIV response",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.Config.DE19,1.0.0,active,,HIVConfigDE19,Other priority populations ValueSet,"Value set of other populations of priority of HIV prevention and care in local context (provided during adaptation)",,
http://smart.who.int/hiv/ValueSet/HIV.D.DE1,1.0.0,active,,HIVDDE1,Reason for visit ValueSet,"Value set of whether visit was scheduled or unscheduled, clinical only, or for ARV drug pick-up",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE1002,1.0.0,active,,HIVDDE1002,TB treatment outcome ValueSet,"Value set of indicates patient's TB treatment outcome",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE1010,1.0.0,active,,HIVDDE1010,TB treatment regimen composition ValueSet,"Value set of tB drugs currently being taken by the client",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE1019,1.0.0,active,,HIVDDE1019,TB status at ART start ValueSet,"Value set of client's tuberculosis (TB) status when antiretroviral therapy (ART) is started",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE1028,1.0.0,active,,HIVDDE1028,TPT regimen type ValueSet,"Value set of type of TPT regimen the client is currently on",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE1034,1.0.0,active,,HIVDDE1034,TB preventive treatment (TPT) status ValueSet,"Value set of indicates the current status of TB preventive treatment (TPT)",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE128,1.0.0,active,,HIVDDE128,ART regimen composition ValueSet,"Value set of drug composition of client's current ART regimen",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE146,1.0.0,active,,HIVDDE146,ART regimen drug class ValueSet,"Value set of drug class of current ART regimen",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE152,1.0.0,active,,HIVDDE152,Prevention services offered and referrals ValueSet,"Value set of offer or refer for prevention services",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE156,1.0.0,active,,HIVDDE156,Sexual and reproductive health integrated services ValueSet,"Value set of offer or refer to sexual and reproductive health services",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE162,1.0.0,active,,HIVDDE162,HBsAg test result ValueSet,"Value set of hepatitis B virus test result (HBsAg)",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE168,1.0.0,active,,HIVDDE168,HBV treatment regimen prescribed ValueSet,"Value set of hepatitis B virus treatment regimen prescribed",,
http://smart.who.int/hiv/ValueSet/HIV.D.DE17,1.0.0,active,,HIVDDE17,Signs of serious illness ValueSet,"Value set of signs that may indicate the client has a serious illness and needs triage or an emergency referral",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE170,1.0.0,active,,HIVDDE170,HCV test result ValueSet,"Value set of hepatitis C virus test result (HCV antibody, HCV RNA or HCV core antigen)",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE177,1.0.0,active,,HIVDDE177,HCV treatment regimen prescribed ValueSet,"Value set of hepatitis C virus treatment regimen prescribed",,
http://smart.who.int/hiv/ValueSet/HIV.D.DE179,1.0.0,active,,HIVDDE179,HCV viral load test result ValueSet,"Value set of hepatitis C viral load test result (qualitative)",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE182,1.0.0,active,,HIVDDE182,HCV medicine type ValueSet,"Value set of type of medicine client is prescribed",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE186,1.0.0,active,,HIVDDE186,HIV clinical stage ValueSet,"Value set of wHO clinical stage of client based on signs and symptoms. WHO clinical staging is a way to categorize HIV disease severity based on new or recurrent clinical events. There are 4 WHO clinical stages that range from mild symptoms (WHO clinical stage 1) to severe symptoms (WHO clinical stage 4).",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE197,1.0.0,active,,HIVDDE197,Reason(s) for adherence problem ValueSet,"Value set of reason why client was not adherent",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE217,1.0.0,active,,HIVDDE217,Reason ART stopped ValueSet,"Value set of reason client intentionally stopped ART",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE225,1.0.0,active,,HIVDDE225,Treatment failure ValueSet,"Value set of aRT treatment failure",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE229,1.0.0,active,,HIVDDE229,General care activities recommended ValueSet,"Value set of general care activities to be performed during the care visit",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE247,1.0.0,active,,HIVDDE247,Preventing and treating coinfections ValueSet,"Value set of coinfection prevention and treatment activities performed during the care visit",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE259,1.0.0,active,,HIVDDE259,Risk factors, comorbidities and coinfections signs and symptoms ValueSet,"Value set of signs and symptoms of opportunistic infections or other comorbidities experienced by client",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE289,1.0.0,active,,HIVDDE289,WHO HIV clinical stage condition or symptom ValueSet,"Value set of new or recurrent clinical events used to categorize HIV disease severity based at baseline and follow up",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE358,1.0.0,active,,HIVDDE358,Clinical stage at start of ART ValueSet,"Value set of wHO clinical stage of client based on signs and symptoms at start of ART",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE370,1.0.0,active,,HIVDDE370,Reasons for delayed ART initiation ValueSet,"Value set of reason why ART was not initiated at diagnosis or within 7 days of diagnosis",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE383,1.0.0,active,,HIVDDE383,Time to start ART ValueSet,"Value set of time from HIV diagnosis to when client started ART",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE391,1.0.0,active,,HIVDDE391,Reason for HIV viral load test ValueSet,"Value set of whether the viral load is being tested for routine monitoring on a set schedule or for targeted monitoring for suspected treatment failure",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE399,1.0.0,active,,HIVDDE399,Monitoring examinations ValueSet,"Value set of name of examinations, test and results for any relevant investigations carried out for client",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE418,1.0.0,active,,HIVDDE418,Reason for ARV drug regimen substitution ValueSet,"Value set of reason why a substitution was made to the antiretroviral (ARV) drug regimen",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE43,1.0.0,active,,HIVDDE43,ART start type ValueSet,"Value set of whether the client is ART naive or is restarting ART",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE430,1.0.0,active,,HIVDDE430,Reason for regimen switch ValueSet,"Value set of reason why a switch to a second- or third-line regimen was made",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE444,1.0.0,active,,HIVDDE444,ART regimen prescribed ValueSet,"Value set of iNCLUDE VALUE SETS OF REGIMENS",,
http://smart.who.int/hiv/ValueSet/HIV.D.DE446,1.0.0,active,,HIVDDE446,Coinfection status at ART start ValueSet,"Value set of clients status of coinfections at the time when ART was initiated",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE449,1.0.0,active,,HIVDDE449,Pregnant and breastfeeding status at ART start ValueSet,"Value set of aRT status of women to prevent mother-to-child transmission",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE457,1.0.0,active,,HIVDDE457,Medications prescribed ValueSet,"Value set of name or regimen code of all other medications prescribed during the visit",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE461,1.0.0,active,,HIVDDE461,Medications dispensed ValueSet,"Value set of any other medications that were dispensed to client, including preventive treatment",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE466,1.0.0,active,,HIVDDE466,Type of treatment-limiting toxicity ValueSet,"Value set of type of treatment-limiting toxicity experienced by client. Treatment-limiting toxicity is defined as a serious adverse drug reaction that results in drug discontinuation or substitution. In addition, any reaction that leads to treatment interruption or requires changing the drug or regimen because of an adverse drug reaction is also considered a serious adverse drug reaction.",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE482,1.0.0,active,,HIVDDE482,Reason(s) for substitution within first-line regimen ValueSet,"Value set of reason(s) why one ore more drugs in client's first-line ARV drug regimen was changed (substituted)",,
http://smart.who.int/hiv/ValueSet/HIV.D.DE483,1.0.0,active,,HIVDDE483,New antiretroviral regimen after substitution within first-line regimen ValueSet,"Value set of new antiretroviral (ARV) drugs after client changed regimen within the first-line regimen",,
http://smart.who.int/hiv/ValueSet/HIV.D.DE485,1.0.0,active,,HIVDDE485,New regimen after switch to second-line regimen ValueSet,"Value set of new ART regimen after switch to second-line ART regimen",,
http://smart.who.int/hiv/ValueSet/HIV.D.DE486,1.0.0,active,,HIVDDE486,Reason for switch to second-line regimen ValueSet,"Value set of reason why client was switched from first- to second-line ARV drug regimen (see 'Reason for regimen switch' for levels)",,
http://smart.who.int/hiv/ValueSet/HIV.D.DE488,1.0.0,active,,HIVDDE488,Reason(s) for substitution within second-line regimen ValueSet,"Value set of reason(s) why client changed drug regimen (within the second-line)",,
http://smart.who.int/hiv/ValueSet/HIV.D.DE489,1.0.0,active,,HIVDDE489,New regimen(s) after substitution within second-line regimen ValueSet,"Value set of new ARV drugs after client changed regimen within the second- line regimen",,
http://smart.who.int/hiv/ValueSet/HIV.D.DE491,1.0.0,active,,HIVDDE491,New regimen after switch to third-line regimen ValueSet,"Value set of new ART regimen after switch to third-line ART regimen",,
http://smart.who.int/hiv/ValueSet/HIV.D.DE492,1.0.0,active,,HIVDDE492,Reason for switch to third-line regimen ValueSet,"Value set of reason why client was switched from second- to third-line ARV drug regimen (see 'Reason for regimen switch' for levels)",,
http://smart.who.int/hiv/ValueSet/HIV.D.DE494,1.0.0,active,,HIVDDE494,Reason(s) for substitution within third-line regimen ValueSet,"Value set of reason(s) why client changed drug regimen (within the third-line)",,
http://smart.who.int/hiv/ValueSet/HIV.D.DE495,1.0.0,active,,HIVDDE495,New regimen(s) after substitution within third-line regimen ValueSet,"Value set of new ARV drugs after client changed regimen within the third-line regimen",,
http://smart.who.int/hiv/ValueSet/HIV.D.DE514,1.0.0,active,,HIVDDE514,HIV status of family member ValueSet,"Value set of HIV status of each family member at time of patient's enrolment, including partner (for mothers)",,
http://smart.who.int/hiv/ValueSet/HIV.D.DE519,1.0.0,active,,HIVDDE519,Other support services ValueSet,"Value set of offer or refer for other support services",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE52,1.0.0,active,,HIVDDE52,Facility transferred from ValueSet,"Value set of name of health facility client was transferred from",,
http://smart.who.int/hiv/ValueSet/HIV.D.DE525,1.0.0,active,,HIVDDE525,Type of follow-up appointment ValueSet,"Value set of whether the visit will be clinical only, ARV drug pick-up or other. Client may have multiple follow-ups scheduled.",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE532,1.0.0,active,,HIVDDE532,Reason blood pressure reading not done ValueSet,"Value set of reason why test was not performed",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE537,1.0.0,active,,HIVDDE537,Current medications ValueSet,"Value set of list of all of the medications the client is currently taking",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE55,1.0.0,active,,HIVDDE55,Facility where client first enrolled in HIV care ValueSet,"Value set of facility where the client first enrolled in HIV care",,
http://smart.who.int/hiv/ValueSet/HIV.D.DE56,1.0.0,active,,HIVDDE56,Antiretroviral (ARV) drugs received prior to enrolment ValueSet,"Value set of whether or not the client received ARV drugs prior to enrolling into HIV care",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE560,1.0.0,active,,HIVDDE560,Allergies ValueSet,"Value set of does the client have any allergies?",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE569,1.0.0,active,,HIVDDE569,Family planning method used ValueSet,"Value set of method the client reports currently using at intake",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE593,1.0.0,active,,HIVDDE593,Medication status ValueSet,"Value set of current state of the client's taking of the medication",,"Internal"
http://smart.who.int/hiv/ValueSet/HIV.D.DE603,1.0.0,active,,HIVDDE603,Vaccine brand ValueSet,"Value set of the brand or trade name used to refer to the vaccine received",,
